Customer Country/Region,,Part,Description,Product Description,Product Family Code,Subclass Desc,Subfamily Desc,ATC
GB & IE,,FRE73QA/A,RFB WATCH SE 44 MI AL MI SB SM GPS-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N143B ALUM MDNT,50
GB & IE,,FRE93QA/A,RFB WATCH SE 44 MI AL MI SB ML GPS-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N143B ALUM MDNT,145
GB & IE,,FREC3QA/A,RFB WATCH SE 44 SI AL SB SB SM GPS-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N143B ALUM SLVR,66
GB & IE,,FREG3B/A,RFB WATCH ULTRA 2 49 TI BLUE OB-GBR,Refurbished Apple Watch Ultra 2,applewatch,RFB WATCH,RFB N210 TITANIUM,1
GB & IE,,FREH3B/A,RFB WATCH ULTRA 2 49 TI ORANGE OB-GBR,Refurbished Apple Watch Ultra 2,applewatch,RFB WATCH,RFB N210 TITANIUM,43
GB & IE,,FREJ3B/A,RFB WATCH ULTRA 2 49 TI WHITE OB-GBR,Refurbished Apple Watch Ultra 2,applewatch,RFB WATCH,RFB N210 TITANIUM,154
GB,,FRFX3QA/A,RFB WATCH SE 40 ST AL ST SB SM CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149S ALUM STRLT,81
GB,,FRG13QA/A,RFB WATCH SE 40 ST AL ST SB ML CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149S ALUM STRLT,54
GB,,FRG73QA/A,RFB WATCH SE 40 MI AL MI SB SM CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149S ALUM MDNT,16
GB,,FRGA3QA/A,RFB WATCH SE 40 MI AL MI SB ML CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149S ALUM MDNT,76
GB,,FRGJ3QA/A,RFB WATCH SE 40 SI AL SB SB SM CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149S ALUM SLVR,45
GB,,FRGM3QA/A,RFB WATCH SE 40 SI AL SB SB ML CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149S ALUM SLVR,17
GB,,FRGU3QA/A,RFB WATCH SE 44 ST AL ST SB SM CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149B ALUM STRLT,32
GB,,FRGX3QA/A,RFB WATCH SE 44 ST AL ST SB ML CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149B ALUM STRLT,30
GB,,FRH53QA/A,RFB WATCH SE 44 MI AL MI SB SM CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149B ALUM MDNT,64
GB,,FRH83QA/A,RFB WATCH SE 44 MI AL MI SB ML CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149B ALUM MDNT,19
GB,,FRHF3QA/A,RFB WATCH SE 44 SI AL SB SB SM CEL-ESE,Refurbished Apple Watch SE,applewatch,RFB WATCH,RFB N149B ALUM SLVR,42
GB,,FRHN3QA/A,RFB WATCH S9 41 ST AL ST SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S ALUM STRLT,17
GB,,FRHR3QA/A,RFB WATCH S9 41 MI AL MI SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S ALUM MDNT,30
GB,,FRHT3QA/A,RFB WATCH S9 41 MI AL MI SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S ALUM MDNT,33
GB,,FRHV3QA/A,RFB WATCH S9 41 SI AL SB SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S ALUM SLVR,66
GB,,FRHW3QA/A,RFB WATCH S9 41 SI AL SB SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S ALUM SLVR,9
GB,,FRHY3QA/A,RFB WATCH S9 41 PI AL LP SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S ALUM PINK,39
GB,,FRJ03QA/A,RFB WATCH S9 41 PI AL LP SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S ALUM PINK,41
GB,,FRJ23QA/A,RFB WATCH S9 41 SI SS SB SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S STNL POL,15
GB,,FRJ33QA/A,RFB WATCH S9 41 SI SS SB SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S STNL POL,8
GB,,FRJ53QA/A,RFB WATCH S9 41 GD SS CL SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S STAINLESS,55
GB,,FRJ83QA/A,RFB WATCH S9 41 GPH SS MI SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S STAINLESS,28
GB,,FRJ93QA/A,RFB WATCH S9 41 GPH SS MI SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208S STAINLESS,30
GB,,FRM93QA/A,RFB WATCH S9 45 ST AL ST SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B ALUM STRLT,133
GB,,FRMC3QA/A,RFB WATCH S9 45 MI AL MI SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B ALUM MDNT,9
GB,,FRMD3QA/A,RFB WATCH S9 45 MI AL MI SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B ALUM MDNT,56
GB,,FRMG3QA/A,RFB WATCH S9 45 SI AL SB SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B ALUM SLVR,109
GB,,FRMH3QA/A,RFB WATCH S9 45 SI AL SB SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B ALUM SLVR,36
GB,,FRMK3QA/A,RFB WATCH S9 45 PI AL LP SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B ALUM PINK,41
GB,,FRML3QA/A,RFB WATCH S9 45 PI AL LP SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B ALUM PINK,28
GB,,FRMN3QA/A,RFB WATCH S9 45 SI SS SB SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B STNL POL,18
GB,,FRMP3QA/A,RFB WATCH S9 45 SI SS SB SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B STNL POL,8
GB,,FRMR3QA/A,RFB WATCH S9 45 GD SS CL SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B STAINLESS,63
GB,,FRMT3QA/A,RFB WATCH S9 45 GD SS CL SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B STAINLESS,49
GB,,FRMV3QA/A,RFB WATCH S9 45 GPH SS MI SB SM CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B STAINLESS,13
GB,,FRMW3QA/A,RFB WATCH S9 45 GPH SS MI SB ML CEL-ESE,Apple Watch Series 9,applewatch,RFB WATCH,RFB N208B STAINLESS,37
GB & IE,,FRW13B/A,RFB MBP 16 SB/12C/18C GPU/18G/512G-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,76
GB & IE,,FRW23B/A,RFB MBP 16 SB/12C/18C GPU/36G/512G-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,2
GB & IE,,FRW33B/A,RFB MBP 16 SB/14C/30C GPU/36G/1T-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,1
GB & IE,,FRW43B/A,RFB MBP 16 SL/12C/18C GPU/18G/512G-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,33
GB & IE,,FRW63B/A,RFB MBP 16 SL/12C/18C GPU/36G/512G-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,15
GB & IE,,FRW73B/A,RFB MBP 16 SL/14C/30C GPU/36G/1T-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,16
GB & IE,,FRX43B/A,RFB MBP 14 SB/12C/18C GPU/18G/1T-GBR,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,27
GB & IE,,FRX63B/A,RFB MBP 14 SL/11C/14C GPU/18G/512G-GBR,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,57
GB & IE,,FTL83B/A,RFB MBP 14 SG/8C/10C GPU/8GB/1TB-GBR,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,3
GB,,FTP13ZD/A,RFB IPHONE 15 PNK 128GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,130
GB,,FTP63ZD/A,RFB IPHONE 15 BLK 256GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,231
GB,,FTP73ZD/A,RFB IPHONE 15 PNK 256GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,377
GB,,FTP93ZD/A,RFB IPHONE 15 BLU 256GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,304
GB,,FTPA3ZD/A,RFB IPHONE 15 GRN 256GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,158
GB,,FTPC3ZD/A,RFB IPHONE 15 BLK 512GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,142
GB,,FTPD3ZD/A,RFB IPHONE 15 PNK 512GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,6
GB,,FTPF3ZD/A,RFB IPHONE 15 YLW 512GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,2
GB,,FTPG3ZD/A,RFB IPHONE 15 BLU 512GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,6
GB,,FTPH3ZD/A,RFB IPHONE 15 GRN 512GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,27
GB,,FTUX3ZD/A,RFB IPHONE 15 PRO NAT 128GB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,480
GB,,FTV03ZD/A,RFB IPHONE 15 PRO BLU 128GB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,337
GB,,FTV13ZD/A,RFB IPHONE 15 PRO BLK 256GB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,29
GB,,FTV53ZD/A,RFB IPHONE 15 PRO NAT 256GB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,330
GB,,FTV63ZD/A,RFB IPHONE 15 PRO BLU 256GB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,240
GB,,FTV93ZD/A,RFB IPHONE 15 PRO NAT 512GB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,106
GB,,FTVA3ZD/A,RFB IPHONE 15 PRO BLU 512GB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,92
GB,,FTVF3ZD/A,RFB IPHONE 15 PRO NAT 1TB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,45
GB,,FTVG3ZD/A,RFB IPHONE 15 PRO BLU 1TB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,37
GB,,FU183ZD/A,RFB IPHONE 15 PLUS BLK 256GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,58
GB,,FU193ZD/A,RFB IPHONE 15 PLUS PNK 256GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,33
GB,,FU1G3ZD/A,RFB IPHONE 15 PLUS GRN 256GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,1
GB,,FU1H3ZD/A,RFB IPHONE 15 PLUS BLK 512GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,21
GB,,FU1J3ZD/A,RFB IPHONE 15 PLUS PNK 512GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,4
GB,,FU1M3ZD/A,RFB IPHONE 15 PLUS YLW 512GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,1
GB,,FU1Q3ZD/A,RFB IPHONE 15 PLUS GRN 512GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,2
GB,,FU773ZD/A,RFB IPHONE 15 PRO MAX BLK 256GB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,68
GB,,FU783ZD/A,RFB IPHONE 15 PRO MAX WHT 256GB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,18
GB,,FU7C3ZD/A,RFB IPHONE 15 PRO MAX BLK 512GB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,51
GB,,FU7D3ZD/A,RFB IPHONE 15 PRO MAX WHT 512GB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,23
GB,,FU7E3ZD/A,RFB IPHONE 15 PRO MAX NAT 512GB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,153
GB,,FU7F3ZD/A,RFB IPHONE 15 PRO MAX BLU 512GB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,66
GB,,FU7G3ZD/A,RFB IPHONE 15 PRO MAX BLK 1TB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,21
GB,,FU7H3ZD/A,RFB IPHONE 15 PRO MAX WHT 1TB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,13
GB,,FU7J3ZD/A,RFB IPHONE 15 PRO MAX NAT 1TB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,4
GB,,FU7K3ZD/A,RFB IPHONE 15 PRO MAX BLU 1TB-ZDD,Refurbished iPhone 15 Pro Max,iphone,RFB IPHONE,RFB IPHONE 15 PRO MA,15
GB & IE,,FU963B/A,RFB MAC STUDIO/14C C/32C G/36G/512GB-GBR,Refurbished Mac Studio Apple M4 Max chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,4
GB & IE,,FU973B/A,RFB MAC STUDIO/28C C/60C G/96G/1TB-GBR,Refurbished Mac Studio Apple M3 Ultra chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,2
GB & IE,,FU9E3B/A,RFBMACMINI/10C CPU/10C GPU/16G/512GB-GBR,Refurbished Mac mini Apple M4 Chip,mac,RFB MAC MINI,RFB MAC MINI J773 BE,6
GB & IE,,FUW63B/A,RFB MBP 16 SB/16C/40C GPU/48G/1T-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,15
GB & IE,,FUWA3ZM/A,RFB APPLE PENCIL USB-C-ZML,Refurbished Apple Pencil (USB-C),ipadaccessories,RFB IPAD ACCESSORY,RFB APPLE PENCIL,2300
,,FUWC3NF/A,RFB IPAD AIR 11 WIFI 128GB SPG-BNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 ULTIMA,110
GB,,FUWC3ZN/A,RFB IPAD AIR 11 WIFI 128GB SPG-ZNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 ULTIMA,287
,,FUWD3NF/A,RFB IPAD AIR 11 WIFI 128GB BLU-BNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 ULTIMA,210
GB,,FUWD3ZN/A,RFB IPAD AIR 11 WIFI 128GB BLU-ZNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 ULTIMA,44
,,FUWE3NF/A,RFB IPAD AIR 11 WIFI 128GB STL-BNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 ULTIMA,70
GB,,FUWE3ZN/A,RFB IPAD AIR 11 WIFI 128GB STL-ZNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 ULTIMA,202
,,FUWF3NF/A,RFB IPAD AIR 11 WIFI 128GB PUR-BNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 ULTIMA,65
GB,,FUWF3ZN/A,RFB IPAD AIR 11 WIFI 128GB PUR-ZNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 ULTIMA,28
,,FUWG3NF/A,RFB IPAD AIR 11 WIFI 256GB SPG-BNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 SUPREM,55
,,FUWH3NF/A,RFB IPAD AIR 11 WIFI 256GB BLU-BNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 SUPREM,50
GB,,FUWH3ZN/A,RFB IPAD AIR 11 WIFI 256GB BLU-ZNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 SUPREM,2
GB,,FUWK3ZN/A,RFB IPAD AIR 11 WIFI 256GB PUR-ZNL,Refurbished iPad Air 11-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J507 SUPREM,6
GB,,FUXJ3ZN/A,RFB IPAD AIR 11 WF CL 256GB BLU-ZNL,Refurbished iPad Air 11-inch (M2) Wi-Fi + Cellular,ipad,RFB IPAD,RFB IPAD J508 SUPREM,5
GB,,FV273ZN/A,RFB IPAD AIR 13 WIFI 128GB SPG-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 ULTIMA,892
GB,,FV283ZN/A,RFB IPAD AIR 13 WIFI 128GB BLU-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 ULTIMA,275
GB,,FV293ZN/A,RFB IPAD AIR 13 WIFI 128GB STL-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 ULTIMA,297
GB,,FV2C3ZN/A,RFB IPAD AIR 13 WIFI 128GB PUR-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 ULTIMA,302
GB,,FV2D3ZN/A,RFB IPAD AIR 13 WIFI 256GB SPG-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 SUPREM,455
GB,,FV2F3ZN/A,RFB IPAD AIR 13 WIFI 256GB BLU-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 SUPREM,166
GB,,FV2G3ZN/A,RFB IPAD AIR 13 WIFI 256GB STL-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 SUPREM,122
GB,,FV2H3ZN/A,RFB IPAD AIR 13 WIFI 256GB PUR-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 SUPREM,140
GB,,FV2J3ZN/A,RFB IPAD AIR 13 WIFI 512GB SPG-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 EXTREM,31
GB,,FV2K3ZN/A,RFB IPAD AIR 13 WIFI 512GB BLU-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 EXTREM,26
GB,,FV2L3ZN/A,RFB IPAD AIR 13 WIFI 512GB STL-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 EXTREM,15
GB,,FV2N3ZN/A,RFB IPAD AIR 13 WIFI 512GB PUR-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 EXTREM,17
GB,,FV2P3ZN/A,RFB IPAD AIR 13 WIFI 1TB SPG-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 PRIME,3
GB,,FV2R3ZN/A,RFB IPAD AIR 13 WIFI 1TB STL-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi,ipad,RFB IPAD,RFB IPAD J537 PRIME,5
GB,,FV6Q3ZN/A,RFB IPAD AIR 13 WF CL 128GB SPG-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi + Cellular,ipad,RFB IPAD,RFB IPAD J538 ULTIMA,47
GB,,FV6V3ZN/A,RFB IPAD AIR 13 WF CL 256GB SPG-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi + Cellular,ipad,RFB IPAD,RFB IPAD J538 SUPREM,38
GB,,FV6W3ZN/A,RFB IPAD AIR 13 WF CL 256GB BLU-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi + Cellular,ipad,RFB IPAD,RFB IPAD J538 SUPREM,8
GB,,FV743ZN/A,RFB IPAD AIR 13 WF CL 1TB SPG-ZNL,Refurbished iPad Air 13-inch (M2) Wi-Fi + Cellular,ipad,RFB IPAD,RFB IPAD J538 PRIME,3
GB & IE,,FW0W3B/A,RFB MBA 13 SLV/8C GPU/16GB/256GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,10
GB & IE,,FW0X3B/A,RFB MBA 13 SLV/10C GPU/16GB/512GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,6
GB & IE,,FW0Y3B/A,RFB MBA 13 STL/8C GPU/16GB/256GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,2
GB & IE,,FW103B/A,RFB MBA 13 STL/10C GPU/16GB/512GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,15
GB & IE,,FW123B/A,RFB MBA 13 MDN/8C GPU/16GB/256GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,33
GB & IE,,FW133B/A,RFB MBA 13 MDN/10C GPU/16GB/512GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,35
GB & IE,,FW1G3B/A,RFB MBA 15 SLV/10C GPU/16GB/256GB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,12
GB & IE,,FW1H3B/A,RFB MBA 15 SLV/10C GPU/16GB/512GB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,8
GB & IE,,FW1J3B/A,RFB MBA 15 STL/10C GPU/16GB/256GB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,24
GB & IE,,FW1K3B/A,RFB MBA 15 STL/10C GPU/16GB/512GB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,7
GB & IE,,FW1L3B/A,RFB MBA 15 MDN/10C GPU/16GB/256GB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,50
GB & IE,,FW1M3B/A,RFB MBA 15 MDN/10C GPU/16GB/512GB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,23
GB & IE,,FW2U3B/A,RFB MBP14 SB/10C/10C GPU/16GB/512G-GBR,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,83
GB & IE,,FW2V3B/A,RFB MBP14 SB/10C/10C GPU/16GB/1T-GBR,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,3
GB & IE,,FW2W3B/A,RFB MBP14 SL/10C/10C GPU/16GB/512G-GBR,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,77
GB & IE,,FW2X3B/A,RFB MBP14 SL/10C/10C GPU/16GB/1T-GBR,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,14
GB & IE,,FWUC3B/A,"RFB24"" SLV/8CCPU/8CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J623 24 ENT,12
GB & IE,,FWUE3B/A,"RFB24"" GRN/8CCPU/8CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J623 24 ENT,2
GB & IE,,FWUG3B/A,"RFB24"" PNK/8CCPU/8CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J623 24 ENT,5
GB & IE,,FWUH3B/A,"RFB24"" PUR/8CCPU/8CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J623 24 ENT,2
GB & IE,,FWUU3B/A,"RFB24"" SLV/10CCPU/10CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BET,11
GB & IE,,FWUV3B/A,"RFB24"" SLV/10CCPU/10CGPU/16GB/512GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BES,8
GB & IE,,FWUY3B/A,"RFB24"" GRN/10CCPU/10CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BET,5
GB & IE,,FWV03B/A,"RFB24"" GRN/10CCPU/10CGPU/16GB/512GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BES,2
GB & IE,,FWV13B/A,"RFB24"" BLU/10CCPU/10CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BET,6
